tconst,primaryTitle,_c0,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,primaryTitleFormatted,oscar_noms,oscar_wins,razzie_noms,razzie_wins,budget,genres,genres_meta,language,popularity,revenue,movie_id,Rank,Worldwide,Domestic,Foreign,hasRemake,title_language,isEN
tt0110882,Before the Rain,2965,"",1994,"",113,14587.0,true,before the rain,1,"","","",0,Drama War,"","",3.525649,"",tt0110882,"","","","",0,en,true
tt2820008,The Perfect Husband,7816,"",2014,"",85,4715.0,false,the perfect husband,"","","","","","","","","","","","","","","",0,en,true
tt4929720,Patchwork,8751,Patchwork,2015,"",86,1948.0,false,patchwork,"","","","","","","","","","","","","","","",0,en,true
tt2181931,English Vinglish,7379,"",2012,"",134,35310.0,true,english vinglish,"","","","",2840000,Drama,"","",3.611437,"",tt2181931,"","","","",0,en,true
tt0213790,The Ladies Man,3781,"",2000,"",84,13018.0,false,the ladies man,"","","","",24000000,Comedy,['Comedy'],['English'],3.755409,"",tt0213790,134,1.3743212E7,1.361661E7,126602.0,0,en,true
tt0123391,Brigada Diverse intrã în actiune,3383,"",1970,"",100,1738.0,true,brigada diverse intra in actiune,"","","","","","","","","","","","","","","",0,ro,false
tt10309552,12 Hour Shift,5647,12 Hour Shift,2020,"",86,3906.0,false,12 hour shift,"","","","","","","['Thriller', 'Horror', 'Comedy']",['English'],"","",tt10309552,"","","","",0,en,true
tt10888594,Rádhé,5787,Radhe,2021,"",135,174144.0,false,radhe,"","","","","","","","","","","","","","","",0,sq,false
tt2140465,Tanu Weds Manu Returns,7335,"",2015,"",128,28091.0,true,tanu weds manu returns,"","","","","","","","","","","","","","","",0,en,true
tt0455590,The Last King of Scotland,4978,"",2006,"",123,182099.0,true,the last king of scotland,1,1,"","",6000000,Drama,"['Biography', 'Drama', 'History', 'Thriller']","['English', 'German', 'French', 'Swahili']",9.424157,48027970,tt0455590,108,4.8618191E7,1.7606684E7,3.1011507E7,0,en,true
tt1305869,Sommaren med Göran,6272,Sommaren med Göran,2009,"",97,3033.0,false,sommaren med goran,"","","","","","","","","","","","","","","",0,sv,false
tt2621000,Jớlly LLB,7748,Jolly LLB,2013,"",135,"",true,jolly llb,"","","","","","","","","","","","","","","",0,en,true
tt10126434,Scare Me,5596,Scare Me,2020,"",104,3576.0,false,scare me,"","","","","","",['Horror'],['English'],"","",tt10126434,"","","","",0,ro,false
tt6081632,Marie-Francine,9178,Marie-Francine,2017,"",95,1153.0,false,marie-francine,"","","","","","","","","","","","","","","",0,fr,false
tt0060666,Mánớs: Thé Hánds ớf Fáté,1106,Manos: The Hands of Fate,1966,"",70,35858.0,false,manos: the hands of fate,"","","","","","","","","","","","","","","",0,en,true
tt2440354,Naayak,7649,"",2013,"",153,3043.0,false,naayak,"","","","","","","","","","","","","","","",0,sw,false
tt0110322,Legends of the Fall,2944,"",1994,"",133,158354.0,true,legends of the fall,3,1,"","",30000000,Adventure Drama Romance War,"['Drama', 'Romance', 'War', 'Western']",['English'],12.199047,160638883,tt0110322,19,6.6638883E7,6.6638883E7,"",0,en,true
tt0338751,The Aviator,4357,The Aviator,2004,"",170,349002.0,true,the aviator,11,5,"","",116000000,Drama,"['Biography', 'Drama']",['English'],9.86738,102000000,tt0338751,22,2.13719942E8,1.0261033E8,1.11109612E8,0,en,true
tt1650048,Laurence Anyways,6801,Laurence Anyways,2012,"",168,19799.0,true,laurence anyways,"","","","",9500000,Drama Romance,"['Drama', 'Romance']","['English', 'French']",8.59498,12250,tt1650048,"","","","",0,en,true
tt6872436,Sketch,9401,"",2018,"",137,1939.0,false,sketch,"","","","","","","","","","","","","","","",0,sv,false
tt0424430,Crying Out Love in the Center of the World,4814,"Sekai no chûshin de, ai o sakebu",2004,"",138,3392.0,true,crying out love in the center of the world,"","","","","","","","","","","",74,7.3611055E7,"",7.3611055E7,0,id,false
tt0165832,Intérstáté 60: Épisớdés ớf thé Rớád,3577,"",2002,"",116,31577.0,true,interstate 60: episodes of the road,"","","","","","","","","","","","","","","",0,en,true
tt3546114,Anatomy of a Love Seen,8177,"",2014,"",80,2545.0,false,anatomy of a love seen,"","","","","","","","","","","","","","","",0,en,true
tt8822402,Remember Us,9827,"",2018,"",120,2381.0,true,remember us,"","","","","","","","","","","","","","","",0,en,true
tt0087644,Love Streams,2098,"",1984,"",141,5730.0,true,love streams,"","","","","","","","","","","","","","","",0,sl,false
tt0870937,Open Graves,5418,"",2009,"",88,3149.0,false,open graves,"","","","","","","","","","","","","","","",0,no,false
tt2352488,Interior. Leather Bar.,7546,Interior. Leather Bar.,2013,"",60,2521.0,false,interior. leather bar.,"","","","","","",['Drama'],['English'],"","",tt2352488,"","","","",0,en,true
tt0115433,101 Dalmatians,3099,101 Dalmatians,1996,"",103,108573.0,false,101 dalmatians,"","","","",54000000,Comedy Family,"['Adventure', 'Comedy', 'Family']","['English', 'Spanish']",11.470748,"",tt0115433,7,1.36189294E8,1.36189294E8,"",0,fi,false
tt0110649,The New Age,2955,"",1994,"",112,1149.0,false,the new age,"","","","","","","['Drama', 'Comedy']",['English'],"","",tt0110649,"","","","",0,en,true
tt0014538,Three Ages,19,"",1923,"",63,4312.0,true,three ages,"","","","","","","","","","","","","","","",0,en,true
tt0078754,All That Jazz,1743,"",1979,"",123,30341.0,true,all that jazz,9,4,"","",0,Drama Music,"['Drama', 'Fantasy', 'Music', 'Musical']","['English', 'Spanish']",5.632325,"",tt0078754,17,3.7823676E7,3.7823676E7,"",0,hu,false
tt0089378,Making Contact,2161,Joey,1985,"",98,1491.0,false,making contact,"","","","","","","","","","","","","","","",0,af,false
tt6063014,Béfớré I Dié,9170,"",2016,"",142,1334.0,false,before i die,"","","","","","","","","","","","","","","",0,da,false
tt0071359,Immoral Tales,1508,Contes immoraux,1973,"",103,4469.0,false,immoral tales,"","","","","","","","","","","","","","","",0,fr,false
tt0053050,Marie-Octobre,805,"",1959,"",90,1173.0,true,marie-octobre,"","","","","","","","","","","","","","","",0,es,false
tt3731580,Wé Dớn't Bélớng Héré,8275,We Don't Belong Here,2017,"",92,1703.0,false,we don't belong here,"","","","","","","","","","","","","","","",0,nl,false
tt1430607,Arthur Christmas,6480,"",2011,"",97,55789.0,true,arthur christmas,"","","","","","",['Animation'],['English'],"","",tt1430607,56,1.47419472E8,4.6462469E7,1.00957003E8,0,en,true
tt0042994,Stage Fright,524,"",1950,"",110,13796.0,true,stage fright,"","","","","","","","","","","","","","","",0,da,false
tt0056825,America America,963,America America,1963,"",174,5338.0,true,america america,4,1,"","","","",['Drama'],['English'],"","",tt0056825,"","","","",0,en,true
tt2126403,The Stone Roses: Made of Stone,7334,"",2013,"",97,"",true,the stone roses: made of stone,"","","","",0,Documentary,"['Music', 'Documentary']",['English'],1.058404,"",tt2126403,"","","","",0,en,true
tt0233600,Tokyo Raiders,3829,Dong jing gong lüe,"",2000,118,2499.0,false,tokyo raiders,"","","","","","","","","","","","","","","",0,tl,false
tt3618822,The Big Fat Stone,8217,The Big Fat Stone,2014,"",111,8526.0,false,the big fat stone,"","","","","","","","","","","","","","","",0,en,true
tt0031971,Stagecoach,247,"",1939,"",96,46868.0,true,stagecoach,7,2,"","",531374,Adventure Western,"['Adventure', 'Drama', 'Western']","['English', 'French', 'Spanish']",7.970462,1103757,tt0031971,"","","","",0,en,true
tt0084934,Yol,1979,"",1982,"",114,13274.0,true,yol,"","","","","","","","","","","","","","","",0,tr,false
tt4154796,Avengers: Endgame,8462,Avengers: Endgame,2019,"",181,970988.0,true,avengers: endgame,1,"","","","","","['Action', 'Adventure', 'Sci-Fi', 'Fantasy']","['English', 'Japanese', 'Xhosa']","","",tt4154796,1,2.797501328E9,8.58373E8,1.939128328E9,0,da,false
tt0181845,A Holy Place,3659,Sveto mesto,1990,"",90,1030.0,true,a holy place,"","","","","","","","","","","","","","","",0,sl,false
tt13453006,Red Rocket,6353,Red Rocket,2021,"",128,1072.0,true,red rocket,"","","","","","","['Drama', 'Comedy']",['English'],"","",tt13453006,"","","","",0,sv,false
tt0016641,Ben-Hur: A Tale of the Christ,43,Ben-Hur: A Tale of the Christ,1925,"",143,7539.0,true,ben-hur: a tale of the christ,"","","","",3900000,Adventure Drama,"","",2.301098,"",tt0016641,"","","","",0,en,true
tt1484114,Reel Injun,6549,Reel Injun,2009,"",85,1444.0,true,reel injun,"","","","","","",['Documentary'],['English'],"","",tt1484114,"","","","",0,nl,false
tt0280424,Ámy's Ớrgásm,4081,"",2001,"",87,1849.0,false,amy's orgasm,"","","","","","","['Comedy', 'Romance']",['English'],"","",tt0280424,"","","","",0,en,true
tt0430589,Shaadi Karke Phas Gaya Yaar,4863,"","",2006,152,1232.0,false,shaadi karke phas gaya yaar,"","","","","","","","","","","","","","","",0,so,false
tt0109439,City Slickérs II: Thé Légénd ớf Cúrly's Gớld,2893,"",1994,"",116,19187.0,false,city slickers ii: the legend of curly's gold,"","","","","","","['Comedy', 'Western']",['English'],"","",tt0109439,33,4.362215E7,4.362215E7,"",0,en,true
tt0117688,Solo,3204,"",1996,"",94,"",false,solo,1,"","","","","","","","","","",149,5107669.0,5107669.0,"",1,it,false
tt2374196,Solo,7578,"",2013,"",83,"",false,solo,1,"","","","","","","","","","","","","","",1,it,false
tt0959337,Revolutionary Road,5516,"",2008,"",119,206708.0,true,revolutionary road,3,"","","",35000000,Drama Romance,"['Drama', 'Romance']",['English'],12.265867,"",tt0959337,78,7.598118E7,2.291148E7,5.30697E7,0,en,true
tt6613814,Solo,9334,"",2017,"",154,3506.0,true,solo,1,"","","","","","","","","","","","","","",1,it,false
tt1087524,Once Fallen,5780,"",2010,"",93,1330.0,false,once fallen,"","","","","","","","","","","","","","","",0,fr,false
tt4875960,1 Interrogation,8724,1 Interrogation,2020,"",95,4757.0,false,1 interrogation,"","","","","","","","","","","","","","","",0,en,true
tt0076809,Tentacles,1686,Tentacoli,1977,"",102,3606.0,false,tentacles,"","","","",750000,Thriller Horror Science Fiction,"","",0.950176,"",tt0076809,"","","","",0,it,false
tt2094767,August 8,7298,Avgust. Vosmogo,2012,"",120,2308.0,false,august 8,"","","","","","","","","","","","","","","",0,et,false
tt3646946,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa,8230,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa,2015,"",120,1790.0,true,gekijoban shingeki no kyojin kohen: jiyu no tsubasa,"","","","","","","","","","","","","","","",0,sw,false
tt2924392,Higher Power,7866,"",2018,"",93,4169.0,false,higher power,"","","","","","","","","","","","","","","",0,en,true
tt0015361,Strike,30,"",1925,"",82,7695.0,true,strike,"","","","","","","","","","","","","","","",0,af,false
tt0027214,The Whole Town's Talking,156,"",1935,"",93,2665.0,true,the whole town's talking,"","","","","","","","","","","","","","","",0,en,true
tt0087821,Full Moon in Paris,2108,"",1984,"",101,4451.0,true,full moon in paris,"","","","","","","","","","","","","","","",0,it,false
tt4298958,Swéét Béán,8519,An,2015,"",113,10773.0,true,sweet bean,"","","","",0,Drama,['Drama'],['Japanese'],4.419952,"",tt4298958,"","","","",0,tl,false
tt7869070,The Fanatic,9620,"",2019,"",88,11506.0,false,the fanatic,"","",1,"","","","['Thriller', 'Crime']",['English'],"","",tt7869070,"","","","",0,en,true
tt0424823,Balls of Fury,4819,"",2007,"",90,41924.0,false,balls of fury,"","","","",0,Comedy Crime,"['Action', 'Sport', 'Comedy', 'Romance', 'Crime']","['English', 'Mandarin']",5.325766,41098065,tt0424823,114,4.1739111E7,3.288694E7,8852171.0,0,en,true
tt4486986,All I See Is You,8597,"",2016,"",109,11678.0,false,all i see is you,"","","","","","","['Drama', 'Mystery']",['English'],"","",tt4486986,"","","","",0,en,true
tt0094122,Terminal Exposure,2370,Terminal Exposure,"",1987,105,"",false,terminal exposure,"","","","","","","","","","","","","","","",0,ro,false
tt0347149,Howl's Moving Castle,4389,Hauru no ugoku shiro,2004,"",119,364098.0,true,howl's moving castle,1,"","","",24000000,Fantasy Animation Adventure,"['Adventure', 'Fantasy', 'Romance', 'Animation']",['Japanese'],16.136047,"",tt0347149,17,2.35347345E8,4711096.0,2.30636249E8,0,hr,false
tt0048641,Smiles of a Summer Night,659,Sommarnattens leende,1955,"",109,13273.0,true,smiles of a summer night,"","","","","","","","","","","","","","","",0,sv,false
tt11389868,Márvélớús ánd thé Bláck Hớlé,5926,Marvelous and the Black Hole,2021,"",81,1484.0,true,marvelous and the black hole,"","","","","","","","","","","","","","","",0,en,true
tt0393162,Coach Carter,4654,Coach Carter,2005,"",136,138320.0,true,coach carter,"","","","",30000000,Drama,"['Drama', 'Sport']",['English'],11.093737,"",tt0393162,72,7.6669554E7,6.7264877E7,9404677.0,0,en,true
tt13381376,Wélcớmé Hớmé,6333,Welcome Home,2020,"",126,2832.0,true,welcome home,"","","","","","","","","","","","","","","",0,en,true
tt2107850,The Case Against 8,7310,The Case Against 8,2014,"",109,"",true,the case against 8,"","","","","","","","","","","","","","","",0,en,true
tt0050610,Kronos,723,Kronos,1957,"",78,1763.0,false,kronos,"","","","","","","","","","","","","","","",0,lt,false
tt0080905,Fists of the White Lotus,1813,Hong Wending san po bai lian jiao,1980,"",95,1593.0,true,fists of the white lotus,"","","","","","","","","","","","","","","",0,tl,false
tt5662932,Psycho Raman,9018,"",2016,"",133,14170.0,true,psycho raman,"","","","",521873,Thriller Crime,"","",1.668794,1013926,tt5662932,"","","","",0,sk,false
tt1001548,Cớntráct Killérs,5581,"",2008,"",86,1259.0,false,contract killers,"","","","","","","","","","","","","","","",0,fr,false
tt14039582,Drive My Car,6439,Doraibu mai kâ,2021,"",179,2323.0,true,drive my car,"","","","","","",['Drama'],['Japanese'],"","",tt14039582,"","","","",0,sw,false
tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,5947,Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru,2007,"",92,2907.0,true,bleach the movie 2: the diamond dust rebellion,"","","","","","","","","","","","","","","",0,en,true
tt0012494,Déstiny,9,Der müde Tod,1921,"",97,5842.0,true,destiny,"","","","","","","","","","","","","","","",0,de,false
tt0366840,Okkadu,4477,"",2003,"",171,9170.0,true,okkadu,"","","","","","","","","","","","","","","",0,et,false
tt0077707,The Hypothesis of the Stolen Painting,1715,L'hypothèse du tableau volé,1978,"",66,1082.0,true,the hypothesis of the stolen painting,"","","","","","","","","","","","","","","",0,fr,false
tt0111019,Wild Reeds,2971,Les roseaux sauvages,1994,"",110,5675.0,true,wild reeds,"","","","","","",['Drama'],['French'],"","",tt0111019,"","","","",0,fr,false
tt1821682,Traffic,7032,"",2011,"",122,4633.0,true,traffic,5,4,"","","","","","","","","","","","","",1,it,false
tt3426262,Pannaiyarum Padminiyum,8106,Pannaiyarum Padminiyum,2014,"",151,1657.0,true,pannaiyarum padminiyum,"","","","","","","","","","","","","","","",0,id,false
tt0084424,Warriors of the Wasteland,1947,"",1983,"",91,2664.0,false,warriors of the wasteland,"","","","","","","","","","","","","","","",0,en,true
tt5679554,Cớffin 2,9023,Coffin 2,2017,"",101,4558.0,false,coffin 2,"","","","","","","","","","","","","","","",0,en,true
tt0193741,Badding,3710,"",2000,"",103,1284.0,false,badding,"","","","","","","","","","","","","","","",0,so,false
tt0103767,Baraka,2702,Baraka,1992,"",96,37929.0,true,baraka,"","","","","","","","","","","","","","","",0,id,false
tt0110442,Major League II,2950,Major League II,1994,"",105,26071.0,false,major league ii,"","","","",0,Comedy,"","",7.989181,"",tt0110442,45,3.0626182E7,3.0626182E7,"",0,es,false
tt0067927,Vanishing Point,1382,Vanishing Point,1971,"",99,28045.0,true,vanishing point,"","","","",1300000,Action Thriller Drama,"['Action', 'Thriller', 'Crime']",['English'],5.184013,72266306,tt0067927,"","","","",0,en,true
tt0164221,Virtúál Séxúálity,3565,Virtual Sexuality,"",1999,92,"",false,virtual sexuality,"","","","","","","","","","","","","","","",0,ca,false
tt4465564,Fifty Shades Darker,8589,Fifty Shades Darker,2017,"",118,97584.0,false,fifty shades darker,"","",1,"",55000000,Drama Romance,"['Drama', 'Romance']",['English'],29.130444,"",tt4465564,25,3.81545846E8,1.1458125E8,2.66964596E8,0,sv,false
tt0023937,Pássing Fáncy,114,Dekigokoro,1933,"",100,1306.0,true,passing fancy,"","","","","","","","","","","","","","","",0,hr,false
tt1288637,Il cosmo sul comò,6243,"",2008,"",100,2243.0,false,il cosmo sul como,"","","","","","","","","","","",198,1.9494191E7,"",1.9494191E7,0,it,false
tt3384904,Apocalypse Pompeii,8081,"",2014,"",87,2116.0,false,apocalypse pompeii,"","","","","","","","","","","","","","","",0,ro,false
tt0491720,The Final Inquiry,5165,"",2006,"",112,1294.0,false,the final inquiry,"","","","","","","","","","","","","","","",0,en,true
tt0032339,A Chump at Oxford,260,A Chump at Oxford,1939,"",62,3834.0,true,a chump at oxford,"","","","","","","","","","","","","","","",0,en,true
tt0064994,Lárks ớn á String,1268,"",1969,"",94,1830.0,true,larks on a string,"","","","","","","","","","","","","","","",0,en,true
tt0080948,The Jazz Singer,1816,The Jazz Singer,"",1980,115,4302.0,false,the jazz singer,2,"",1,"","","","['Drama', 'Romance', 'Music']",['English'],"","",tt0080948,22,2.7118E7,2.7118E7,"",0,de,false
tt0411323,Downloading Nancy,4739,Downloading Nancy,2008,"",102,2848.0,false,downloading nancy,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt0411323,"","","","",0,en,true
tt0362084,The Return of James Battle,4450,"",2004,"",92,1418.0,false,the return of james battle,"","","","","","","","","","","","","","","",0,en,true
tt4110388,Superlopez,8440,"",2018,"",108,3449.0,false,superlopez,"","","","","","","","","","","","","","","",0,ro,false
tt0084370,My Favorite Year,1944,"",1982,"",92,9366.0,true,my favorite year,1,"","","","","","['Drama', 'Comedy']",['English'],"","",tt0084370,41,2.012362E7,2.012362E7,"",0,en,true
tt0023943,Bogus Bandits,116,The Devil's Brother,1933,"",90,1904.0,true,bogus bandits,"","","","","","","","","","","","","","","",0,en,true
tt6572702,Monster Family,9325,"",2017,"",93,"",false,monster family,"","","","","","","","","","","",176,2.7890108E7,127259.0,2.7762849E7,0,en,true
