_c0,tconst,numVotes,popularity,runtimeMinutes,budget,revenue
6175,tt1255951,28507,7,162,15828274,39119296
6618,tt1532382,1638,1,90,3500000,-5829
6657,tt1558250,10873,7,107,14436668,32496396
7847,tt2891174,32493,6,112,8000000,17474500
8130,tt3481634,24787,8,105,15590268,37897151
2494,tt0097390,12374,5,104,0,-8372287
2842,tt0107719,2014,1,92,19000000,2119994
5875,tt11263022,3816,6,87,13859903,29780562
6192,tt1264914,4939,6,92,13955569,30225551
6212,tt1276419,46333,8,137,8000000,19554736
971,tt0056983,38364,6,75,16458152,42355208
4895,tt0438427,1111,6,90,13625106,28694311
6794,tt1646975,3887,7,88,13884083,29868500
9741,tt8354344,1598,7,90,13761559,29200527
9867,tt9026184,21489,8,93,15379396,36814087
1216,tt0063374,33858,8,105,0,44527234
4313,tt0328099,19215,6,86,15052531,35489302
6825,tt1663207,18401,17,98,12000000,265452
8726,tt4877122,61019,33,86,50000000,141248715
9246,tt6290418,22667,8,95,15454750,37201130
9796,tt8639326,21627,8,112,15388300,36859699
659,tt0048641,13273,5,109,14506481,33003296
9394,tt6851066,3006,7,94,13866488,29708921
9949,tt9506474,14007,8,135,14752202,33898401
527,tt0043137,19181,5,92,14973469,35224600
2345,tt0093640,38491,11,114,15000000,38240038
4484,tt0367859,10099,6,123,14331314,32059677
4525,tt0373889,542852,21,138,150000000,498553448
5288,tt0800003,11025,6,90,14421138,32462690
8170,tt3532686,24709,8,96,15585278,37871577
3858,tt0240200,14719,2,117,0,-8004779
5802,tt1093842,5188,6,80,13967496,30293591
8656,tt4669954,1244,7,103,13711536,28994726
9090,tt5813366,9675,7,109,14390505,32206047
9143,tt5963218,6746,7,113,14158736,31103966
9149,tt5987700,22851,8,94,15466500,37261491
2785,tt0106257,34927,6,102,16238540,41226999
3417,tt0130121,33728,6,102,16161882,40833248
3795,tt0217756,14109,3,107,24000000,12372410
5584,tt1002563,3435,1,111,18500000,42916607
6510,tt1450321,106120,14,97,5000000,9114264
8138,tt3491962,3289,7,120,13863656,29732196
8567,tt4426464,1773,7,92,13751792,29188483
9059,tt5735582,1090,7,110,13707422,28963408
3734,tt0201290,2663,6,88,13725065,29202906
5718,tt1057581,3863,6,85,13860473,29787857
7002,tt1798243,18453,7,105,15046192,35380567
7347,tt2165765,6616,7,95,14112177,30935407
8189,tt3561236,2922,7,77,13835505,29597043
298,tt0033873,5231,4,105,13859907,29943668
2146,tt0088993,66989,8,101,3500000,9846591
3311,tt0120087,1076,0,88,0,-10075192
5443,tt0892051,1283,6,123,13649835,28795703
2891,tt0109402,20788,14,97,26000000,8009329
5000,tt0460732,2678,6,92,13751792,29292792
8031,tt3263946,9131,7,127,14325903,31930258
8594,tt4477536,61421,9,105,18494009,51705594
8953,tt5488854,1675,7,91,13751787,29177170
1690,tt0076935,1083,5,108,13558241,28470530
5877,tt1127221,29059,7,96,15863406,39300172
6370,tt13583144,3713,6,53,13861696,29774602
6379,tt13651858,3313,6,82,13830082,29624222
7228,tt2027154,1520,7,91,13704674,29003903
9074,tt5777628,4694,7,113,13994222,30324807
284,tt0033477,2011,4,86,13603652,28727278
1269,tt0065067,6676,5,105,13994360,30553709
4698,tt0402904,1155,6,92,13624631,28697815
7035,tt1823202,2208,7,102,13755474,29250766
8225,tt3627704,4271,7,85,13943470,30108647
3899,tt0247586,51698,7,114,17626394,47723117
6213,tt12764606,1685,6,101,13697320,28998664
6705,tt1584813,3337,7,84,13838565,29654970
3304,tt0119910,3261,5,105,13763931,29400032
5129,tt0485510,12105,6,135,14503790,32859795
7778,tt2714380,7068,14,88,0,-9127119
8807,tt5087548,23497,8,81,15507783,37473623
9231,tt6243140,8924,8,104,14333648,31931946
1688,tt0076855,1742,5,120,13610588,28719153
2994,tt0112379,8649,5,102,14185994,31413214
8049,tt3297382,1577,7,84,13725763,29080035
72,tt0019429,2314,4,102,13623464,28827553
184,tt0028575,2698,4,91,13656248,28979949
1039,tt0058642,6723,5,97,13993457,30556146
1705,tt0077416,327327,7,183,15000000,50000000
3349,tt0120723,5264,5,93,13924065,30159093
3621,tt0173714,5340,6,120,13935595,30205885
4615,tt0385990,1632,6,93,13660876,28872346
5990,tt1161646,1215,6,72,13655457,28806409
823,tt0053403,1408,5,118,13566591,28535532
3996,tt0263728,2748,6,104,13737108,29252426
7618,tt2402927,123465,8,118,11800000,40272135
8645,tt4633662,1247,7,90,13711551,28995122
9608,tt7797658,4810,8,150,14014218,30404131
4100,tt0282599,8645,6,105,14207983,31485284
6634,tt1537772,1664,6,97,13704141,29018744
7612,tt2400275,5760,7,70,14049472,30629914
349,tt0036342,63245,6,108,18472714,51845587
782,tt0052611,2531,5,80,13655032,28956690
3843,tt0236126,1160,6,90,13607784,28642821
6413,tt1389072,105369,9,135,21943635,68149546
8475,tt4184878,6414,7,84,14118868,30934196
9297,tt6490930,2290,7,85,13807613,29432197
959,tt0056628,1155,5,100,13549220,28449074
1401,tt0068348,1507,5,110,13586118,28611351
2267,tt0091982,1536,5,100,13605888,28679907
3188,tt0117315,1461,5,91,13618501,28712865
5568,tt0995740,7294,6,128,14130197,31072991
5922,tt11384004,2940,6,155,13791221,29453047
52,tt0018054,2081,4,160,13604545,28738291
245,tt0031867,13611,5,106,14525000,33103338
3840,tt0235060,12951,6,89,14545039,33093366
5413,tt0866439,70162,6,101,40000000,84601681
6697,tt1580426,6663,7,89,14102802,30909903
7305,tt2106361,67072,9,89,50000000,160602194
7383,tt2187884,9525,7,90,14344151,32035859
7497,tt2301900,1165,7,86,13681878,28887796
9227,tt6218010,5828,7,120,14087455,30763039
9366,tt6747818,4745,7,81,14004163,30363474
1924,tt0083865,1078,5,115,13562564,28484212
3405,tt0127919,3239,5,88,13764218,29398441
5046,tt0469623,28434,11,118,16000000,39586270
6480,tt1430607,55789,8,97,18003659,49439045
8063,tt3323920,1322,7,140,13705780,28984730
8561,tt4399952,8933,7,92,14320849,31890766
922,tt0055796,4216,5,123,13791808,29602055
1485,tt0070544,28823,5,72,15759272,38927889
1490,tt0070694,4179,5,81,13800318,29625862
8642,tt4624258,1140,7,99,13702985,28954536
9365,tt6747420,1782,7,117,13768605,29244976
9548,tt7531990,1820,7,110,13775316,29271492
9666,tt8032912,1558,7,130,13756870,29180452
2690,tt0103030,15044,4,112,0,-7966283
3915,tt0249795,4704,6,192,13890974,29985397
4105,tt0283283,5127,6,119,13928424,30157683
9274,tt6365796,1826,7,102,13770266,29255526
879,tt0054476,5157,5,110,13865743,29954389
4481,tt0367085,22597,8,86,16000000,38697433
7697,tt2531362,1879,7,87,13742671,29170615
1992,tt0085370,1823,5,110,13623158,28769949
4943,tt0449994,31642,12,213,8376800,13000000
4977,tt0455584,4080,6,102,13862780,29820478
5482,tt0920464,7906,6,137,14177113,31298284
8240,tt3678782,23190,1,134,3700000,3840569
9713,tt8215480,2867,8,104,13861873,29677678
1170,tt0062089,37992,6,104,16434461,42233329
2825,tt0107209,2753,2,144,0,810455
3543,tt0159097,4200,10,97,6000000,10409377
6391,tt1369706,41836,5,89,10000000,24563561
7895,tt2981768,8679,7,98,14287226,31750584
1952,tt0084518,1118,5,92,13566306,28501166
2624,tt0101258,20706,6,100,0,-7109724
3562,tt0163983,14493,6,107,14662014,33656936
7368,tt2179239,1530,7,89,13708292,29016991
9272,tt6360398,1487,7,79,13743274,29127423
376,tt0037323,2182,4,112,13619103,28797954
4445,tt0361670,2438,6,108,13721521,29165282
9944,tt9442842,2682,8,264,13851842,29623266
900,tt0055153,3154,5,110,13706940,29199714
1593,tt0074400,2140,5,140,13640313,28863073
2237,tt0091306,19058,5,105,14998181,35291936
7340,tt2147134,2262,7,144,13765923,29291454
7799,tt2766268,1272,7,111,13696477,28948284
8098,tt3409392,17114,5,96,0,-7603337
8327,tt3835080,19970,6,102,1500000,779820
45,tt0017048,3357,4,70,13705829,29219447
2662,tt0102340,1121,5,90,13580864,28549532
2769,tt0105488,26468,3,94,3000000,2295878
7744,tt2615584,4683,7,146,13966527,30232186
8256,tt3700392,5562,7,111,14046725,30598032
9237,tt6266984,1190,7,100,13718961,29012993
521,tt0042898,1137,4,91,13538954,28413138
1892,tt0082979,22199,5,195,32000000,84117311
2943,tt0110308,22686,6,110,15300826,36708366
9235,tt6264938,22699,8,150,15456930,37211971
4915,tt0443527,8655,6,86,14225214,31543271
5690,tt10472102,6071,6,60,14035429,30619440
6456,tt1414382,50749,12,105,20000000,54353401
775,tt0052357,386315,18,128,2479000,55272695
2760,tt0105271,34981,6,137,16242110,41245113
3318,tt0120142,5763,5,107,13963109,30345393
5400,tt0855729,4213,6,111,13881885,29898825
5846,tt1114277,-28072,0,93,0,-14464761
6002,tt11692986,1099,6,118,13646482,28763436
9357,tt6722976,1746,7,96,13765579,29230848
98,tt0022599,4392,4,104,13789178,29613665
1369,tt0067595,2654,5,90,13676650,29042174
2834,tt0107472,2915,0,183,0,-9801157
4579,tt0381637,3450,6,99,13804671,29556193
1244,tt0064208,8000,5,120,14099108,31051821
1614,tt0074695,26186,5,132,15552254,37941103
4674,tt0397535,144396,7,145,85000000,162242962
4804,tt0422689,2052,6,145,13698080,29043474
8865,tt5232308,1272,7,139,13717980,29019211
3380,tt0123328,2329,5,109,13691376,29053287
3709,tt0193560,5877,6,90,13980055,30414431
4565,tt0379270,31549,7,99,16022590,40117798
5926,tt11389868,1484,6,81,13675551,28903693
6623,tt1535020,27654,7,150,15773750,38839311
7655,tt2452042,323596,12,88,99000000,320345798
8002,tt3194532,2704,7,100,13814406,29502322
8944,tt5471480,23237,8,78,15491120,37388051
1321,tt0066546,2532,5,88,13665983,28992928
1903,tt0083248,1025,5,145,13557930,28462819
1923,tt0083833,20435,5,110,15101312,35790824
2454,tt0096046,4954,5,83,13881369,29982533
5488,tt0928152,3150,6,150,13799161,29503442
5655,tt10329134,29485,7,118,15890671,39440079
6032,tt1179933,309018,14,103,15000000,108286421
9872,tt9067182,4247,8,93,13974781,30209160
2178,tt0089755,77040,14,161,31000000,128499205
2637,tt0101597,2776,1,89,4000000,1551955
5500,tt0937373,29773,7,88,15909011,39534473
5747,tt1072438,1919,6,90,13706521,29055987
6075,tt1198153,2701,6,103,13775303,29372994
555,tt0044406,2431,4,74,13642504,28903840
1594,tt0074408,1667,5,92,13602727,28684580
1738,tt0078517,36912,6,95,16365427,41878799
3252,tt0119038,40379,6,80,12500000,31424193
4314,tt0328720,1490,6,80,13643515,28798717
4909,tt0441773,443161,16,92,130000000,426585039
5053,tt0472043,302286,7,139,40000000,149300250
5237,tt0765833,10805,6,92,14402621,32376255
5851,tt11163028,1580,6,104,13681672,28934948
6450,tt14087490,1230,6,80,13665928,28842676
7761,tt2667380,13879,7,99,14697893,33704512
48,tt0017350,1768,4,115,13579578,28619862
59,tt0018578,40107,5,144,16569833,42928410
631,tt0047834,16651,5,72,14774444,34276514
6468,tt1422675,2167,6,61,13740775,29197556
7025,tt1816608,5544,7,86,14020463,30509335
4665,tt0396563,1829,6,135,13677549,28950048
5377,tt0840322,10541,6,112,14384460,32285923
5410,tt0865297,8818,6,97,14248156,31637733
5921,tt11382384,28855,7,119,15851290,39235095
6226,tt12839816,5428,6,110,13995130,30412401
9527,tt7439220,1454,7,83,13745794,29131932
9740,tt8351646,1267,7,100,13735227,29075521
9957,tt9580138,16223,8,80,14928517,34735388
2188,tt0089960,10520,5,105,14318471,32065840
2423,tt0095403,18936,6,101,14992234,35258258
3956,tt0255306,3870,6,155,13825499,29673303
5331,tt0816442,131782,16,131,0,76586316
5442,tt0891592,151497,6,96,50000000,154915988
7503,tt2304953,19538,7,91,15142547,35823447
8540,tt4335650,24006,8,90,15540307,37640623
1301,tt0066078,6295,5,203,13964729,30412054
1379,tt0067815,1479,5,90,13583446,28599312
3757,tt0208196,9774,9,110,0,688510
7374,tt2180583,26221,7,105,15681967,38368157
3841,tt0235154,2052,6,118,13678655,28979400
4654,tt0393162,138320,11,136,30000000,96034065
4873,tt0433386,48723,6,102,20000000,54032174
5493,tt0930856,4129,6,107,13877082,29873303
6333,tt13381376,2832,6,126,13790922,29439614
6665,tt1563719,6655,7,98,14101522,30904758
2197,tt0090196,7399,5,93,14070550,30888352
6110,tt1222815,6096,6,78,14045889,30656823
1365,tt0067491,1556,5,95,13589285,28627448
3173,tt0116922,137572,8,134,15000000,53247381
4769,tt0417046,1632,6,123,13663985,28882601
6589,tt1510906,7101,7,92,14135443,31068051
7128,tt1909726,1159,7,97,13673960,28860986
9353,tt6692354,11781,8,105,14563224,33018493
591,tt0045883,10528,5,83,14286895,31962610
1962,tt0084684,5591,1,100,4500000,3393924
3512,tt0150230,1778,5,76,13650234,28854072
4868,tt0431418,30974,7,97,15985807,39928877
1237,tt0064040,22660,7,145,0,741766
2752,tt0105059,2796,5,85,13715831,29187779
4139,tt0289992,117093,9,130,50000000,38955598
5156,tt0489282,21659,5,87,0,6575282
9670,tt8042292,6319,8,160,14135426,30977861
1968,tt0084777,36477,6,101,16337622,41735938
6487,tt1433528,1730,6,100,13706423,29033879
7197,tt1986180,1161,7,89,13675510,28866329
9022,tt5674842,1874,7,90,13768997,29256876
1578,tt0073781,1579,5,101,13595410,28650301
4185,tt0301470,62519,14,106,17000000,47582457
6534,tt1472195,1834,6,85,13715637,29076257
9091,tt5813916,107137,10,135,22138194,68995071
419,tt0038975,9752,5,83,14221739,31658251
4842,tt0427152,104580,11,114,69000000,201843587
8055,tt3311176,1679,7,95,13733993,29118940
8231,tt3652616,1020,7,83,13685155,28881892
928,tt0055884,38450,6,101,16463768,42383884
2640,tt0101627,11828,5,86,14431564,32589635
2854,tt0108137,1105,5,93,13583465,28556266
4741,tt0411646,3921,6,125,13845382,29744767
5710,tt10543680,4450,6,125,13906979,30008913
6823,tt1662557,7941,7,123,14206941,31400703
7310,tt2107850,26343,7,109,15689791,38408321
8970,tt5537140,4513,7,132,13977738,30249573
9369,tt6768578,22435,8,103,15439954,37125078
9519,tt7392212,21302,8,170,15323443,36623447
1126,tt0061203,1095,5,90,13547818,28437532
2647,tt0101732,35201,6,164,16256231,41317472
5205,tt0499097,51231,7,109,17615611,47633720
5550,tt0984177,1764,0,148,500000,500000
6653,tt1554091,15759,3,98,10000000,1759252
4140,tt0290212,10990,2,101,2000000,2506446
5285,tt0796302,11571,4,88,0,-8468271
5643,tt1029360,97507,15,93,35000000,104084573
7292,tt2085752,1796,7,100,13727906,29112346
2536,tt0098258,86849,6,100,0,2902778
7999,tt3187076,2203,7,112,13774520,29313014
9881,tt9102084,21463,8,99,15377790,36805799
1823,tt0081269,2516,5,103,13674838,29020290
8900,tt5296086,23326,8,109,15496933,37417712
6332,tt13372794,3844,6,81,13871346,29821532
6813,tt1656170,1913,7,93,13727545,29124641
7277,tt2078599,26409,7,128,15694086,38430258
8737,tt4901304,1020,7,95,13695362,28915559
9307,tt6512428,1188,7,119,13720216,29016901
9911,tt9224288,2076,8,94,13802986,29392268
9969,tt9652782,4356,8,89,13985402,30256756
2129,tt0088334,36171,6,98,16318047,41635414
6474,tt1426374,2349,6,117,13755370,29266673
8930,tt5451118,7740,7,145,14233461,31465011
9362,tt6739646,6465,7,90,14140813,31012458
9484,tt7284202,2648,7,88,13839844,29579772
1307,tt0066237,37733,6,110,16417935,42148410
2049,tt0086394,1093,5,88,13566274,28498181
2092,tt0087469,469229,15,118,28000000,333000000
2350,tt0093776,5971,5,105,13960120,30359508
2386,tt0094675,6682,5,72,14017363,30630273
2804,tt0106655,3364,5,175,13762042,29405671
3317,tt0120133,5422,3,89,28000000,70214553
5901,tt1132608,1017,6,93,13637924,28725756
5987,tt1161404,2303,6,83,13741887,29216900
6709,tt1586753,1242,6,107,13672108,28864445
7832,tt2854894,1571,7,88,13720909,29063335
8678,tt4730638,1600,7,94,13740278,29130566
264,tt0032484,19974,5,120,15031206,35506446
2463,tt0096328,5843,5,99,13952223,30318708
4438,tt0360216,-25980,0,88,0,-14160967
5803,tt10941528,2256,6,101,13734442,29186924
8089,tt3397918,6233,7,82,14096694,30840194
8192,tt3564574,1240,7,115,13701860,28962351
524,tt0042994,13796,5,110,14545334,33191732
2615,tt0100649,1894,5,112,13641367,28838196
5929,tt11394180,5925,6,89,14028646,30580238
1438,tt0069281,46745,6,138,17183026,45689795
3731,tt0200472,33131,6,98,16123734,40637328
4619,tt0386650,2094,6,148,13697688,29047021
5508,tt0949815,1083,6,89,13635244,28724522
963,tt0056825,5338,5,174,13881833,30028320
1505,tt0071222,37871,6,98,16478942,42344573
4001,tt0264689,3275,6,133,13779105,29451695
1434,tt0069120,2046,5,132,13629633,28817010
5616,tt1020543,9202,6,91,14282836,31796384
9316,tt6544498,1270,7,71,13726911,29048437
21,tt0014945,3327,4,87,13702962,29206532
500,tt0041954,2841,4,95,13673989,29054950
606,tt0046511,10024,5,85,14247133,31773364
2296,tt0092723,1179,0,80,0,2608000
3575,tt0165643,11096,1,98,10000000,19884198
4743,tt0411805,5049,6,88,13935089,30170674
5069,tt0475217,1345,6,98,13647218,28794217
8925,tt5431890,43234,8,112,17054924,44862576
9818,tt8765580,1446,8,90,13751028,29148274
2661,tt0102269,1482,5,83,13609540,28685729
6419,tt13914000,28042,7,152,15798525,38966553
7318,tt2113681,39762,8,114,16746509,43445093
8210,tt3602422,24630,8,82,15580211,37845641
8234,tt3663040,3100,7,92,13850564,29667232
9602,tt7769346,2006,7,97,13791189,29345290
1366,tt0067515,1076,5,79,13551147,28446323
1615,tt0074720,5087,5,95,13875022,29976925
1860,tt0082432,38701,7,110,3000000,4139488
2656,tt0102015,20426,6,96,15115379,35836186
2889,tt0109348,38215,6,98,16534202,42566496
4720,tt0407851,4202,6,135,13867298,29849442
9359,tt6729000,1260,7,86,13726985,29047528
9524,tt7401588,100642,10,118,21630610,66572206
1346,tt0067093,10842,9,181,9000000,16981192
1831,tt0081616,1500,5,150,13594238,28637329
2000,tt0085514,1129,0,83,0,606694
2047,tt0086370,2199,3,101,0,6347072
2073,tt0086981,1721,5,92,13616681,28736830
2271,tt0092112,6561,2,98,0,-9254356
2958,tt0110668,1679,5,93,13631192,28779853
4205,tt0305206,-25632,7,101,0,-14110365
4501,tt0369339,383031,13,120,65000000,217764291
4776,tt0419198,13854,6,114,14635703,33496498
6749,tt1612774,36069,5,82,500000,-3324133
868,tt0054333,3926,5,89,13767662,29488985
2918,tt0109842,12966,6,114,14527639,33037699
9162,tt6042446,2182,7,111,13796307,29382457
1405,tt0068415,1413,5,95,13578724,28576130
3786,tt0215517,5138,6,131,13922866,30140617
7437,tt2237324,6562,7,96,14109699,30921011
8020,tt3237154,24991,8,84,15603288,37964161
8950,tt5481404,2981,7,96,13855546,29669947
9958,tt9586294,8011,8,135,14275736,31635691
2679,tt0102815,1472,5,93,13609110,28683155
7131,tt1912982,2824,7,87,13806377,29489669
9952,tt9537532,1456,8,89,13754526,29160963
1669,tt0076276,14982,5,86,14662705,33715576
2266,tt0091969,5894,5,90,13952303,30324850
499,tt0041928,39265,5,106,16515880,42651524
573,tt0045161,3221,4,88,13705669,29203243
5489,tt0928375,29794,7,90,15910376,39541471
6556,tt1487275,2421,6,93,13762745,29299298
637,tt0048002,2039,4,97,13612998,28761335
1069,tt0059573,8037,2,105,800000,6792000
2797,tt0106455,5952,5,92,13967623,30382069
7121,tt1895484,1773,7,94,13722628,29092286
9129,tt5918074,5022,7,110,14021405,30452276
9755,tt8388508,7604,8,169,14239291,31468567
3498,tt0145503,14812,6,181,14686090,33773115
8308,tt3808342,47495,6,107,1000000,-158077
8447,tt4126394,3016,7,78,13848181,29649690
9094,tt5831402,2030,7,90,13782851,29320551
9344,tt6649794,22489,8,135,15443478,37142974
4004,tt0265087,39788,7,95,16681734,43234432
6976,tt1781775,5991,7,96,14055010,30674807
7441,tt2240312,1949,7,87,13743072,29180007
2727,tt0104409,29637,6,97,5000000,12534961
2947,tt0110361,4833,5,100,13881696,29969662
3231,tt0118660,1039,5,127,13585825,28556445
6373,tt13617604,1156,6,80,13658492,28809620
6939,tt1740725,2569,7,90,13782234,29380642
4241,tt0311519,23060,6,97,15356735,36935887
4595,tt0383010,31097,13,92,30000000,54819301
4901,tt0439817,2792,1,110,0,-9800833
6300,tt1320254,1365,6,87,13673635,28883657
7181,tt1964624,31487,9,105,0,11879046
259,tt0032338,3706,4,67,13737888,29365420
1091,tt0060188,1233,5,94,13558082,28487296
5128,tt0485241,10531,6,92,14378641,32265577
37,tt0016029,1646,4,81,13569654,28573068
3044,tt0113674,1841,5,95,13645805,28846725
3074,tt0114429,34387,6,143,16204116,41049918
4209,tt0305973,4218,6,110,13858261,29821479
7167,tt1946310,1969,7,100,13739137,29169332
7427,tt2226321,2579,7,93,13792872,29416883
9921,tt9271408,3363,8,125,13905500,29878747
891,tt0054847,13801,5,182,14553141,33218059
955,tt0056415,38393,6,71,16460032,42364887
2143,tt0088939,83143,11,154,15000000,44998001
3669,tt0184756,10620,6,119,14356293,32202118
8871,tt5254868,9559,7,81,14376864,32147682
1065,tt0059496,5995,5,91,13936109,30283076
3643,tt0179182,2475,5,115,13708287,29125896
3950,tt0253997,32713,6,80,16096894,40499581
4113,tt0284929,7571,6,99,14122868,31080744
5163,tt0490377,1396,6,110,13653169,28819726
8888,tt5278466,1547,7,111,13740302,29124536
9746,tt8364356,1185,7,133,13728833,29044979
97,tt0022550,2828,4,81,13664826,29023229
