,movie,genres,language,overview
2712,tt1244754,"['Biography', 'Drama', 'Thriller']",['English'],"[""Convinced that her brother is innocent, Betty Anne puts herself through high school, college and, finally, law school in an 18 year quest to free Kenny.  With the help of best friend Abra Rice, Betty Anne pores through suspicious evidence mounted by small town cop Nancy Taylor, meticulously retracing the steps that led to Kenny's arrest. Belief in her brother – and her quest for the truth - pushes Betty Anne and her team to uncover the facts and utilize DNA evidence with the hope of exonerating Kenny.(Fox Searchlight)""]"
2713,tt1254696,['Comedy'],['English'],"['Justin Frost is a twenty-something slacker who has decided that his ""thing"" is that he has no ""thing\' at all. When a small-time carnival rolls into town, he meets Galaxy, a gorgeous con artist who has more ""things"" going for her than anyone he has ever met. (Paladin)']"
2714,tt1266036,"['Comedy', 'Romance', 'Musical']",['English'],"[""Set to a new wave '80s soundtrack, a pair of young lovers from different backgrounds defy their parents and friends to stay together. A musical adaptation of the 1983 film.""]"
2715,tt1281374,"['Drama', 'Mystery', 'Thriller']",['English'],"['In this edgy thriller, Don McKay flees his hometown after a horrendous tragedy and vows never to return. But 25 years later he comes back to find a dark menace looming over the town. As he attempts to rekindle his romance with an old high school girlfriend, Don is pulled into a malevolent world from which he may never escape. (Image Entertainment)']"
2716,tt1285241,['Action'],"['Urdu', 'Hindi']","['Having conquered the Asian underworld, Don now has his sights set on European domination. In his way are the bosses of the existing European underworld and all law enforcement agencies. The action shifts from Kuala Lumpur to Berlin as Don must avoid assassination or arrest, whichever comes first, in order for his plan to succeed. (Reliance Big Pictures)\r\n\r\n\r\n']"
2717,tt1301990,"['Drama', 'Comedy']",['English'],['A man struggles to keep his family and himself together under trying circumstances in this independent drama from writer and director Richard Levine. (Image Entertainment)']
2718,tt1318514,"['Action', 'Adventure', 'Sci-Fi']",['English'],"[""Rise of the Apes is an origin story in the truest sense of the term. Set in present day San Francisco, the film is a reality-based cautionary tale, a science fiction/science fact blend, where man's own experiments with genetic engineering lead to the development of intelligence in apes and the onset of a war for supremacy. [20th Century Fox]\r\n""]"
2719,tt1343092,"['Drama', 'Romance']",['English'],"[""An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.""]"
2720,tt13544716,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy', 'Animation']",['Japanese'],"['When a sinister organization threatens to wipe out all superhuman powers, the fate of the world is on the line. With two hours until the collapse of civilization, Deku, Bakugo, and Todoroki manage to work as a team, but there’s still one problem. Deku’s on the run for murder.']"
2721,tt1392197,"['Comedy', 'Family']",['English'],"['Marmaduke, the world\'s most lovable Great Dane, leaps from comic strip fame (appearing in 600 newspapers in over 20 countries) to big screen stardom. In this family comedy event, the ""Duke"" is living large in Orange County, California. But fitting in with his new four-legged friends – and a potential romantic interest -- isn\'t always easy for a super-sized teenage dog. (20th Century Fox)']"
2722,tt14039582,['Drama'],['Japanese'],"['Two years after his wife’s unexpected death, Yusuke Kafuku (Hidetoshi Nishijima), a renowned stage actor and director, receives an offer to direct a production of Uncle Vanya at a theater festival in Hiroshima. There, he meets Misaki Watari (Toko Miura), a taciturn young woman assigned by the festival to chauffeur him in his beloved red Saab 900. As the production’s premiere approaches, tensions mount amongst the cast and crew, not least between Yusuke and Koji Takatsuki, a handsome TV star who shares an unwelcome connection to Yusuke’s late wife. Forced to confront painful truths raised from his past, Yusuke begins - with the help of his driver – to face the haunting mysteries his wife left behind.  Adapted from Haruki Murakami’s short story. [Janus Films]\r\n']"
2723,tt1403988,"['Drama', 'Comedy', 'Romance']",['English'],"['Over the course of one raucous night at a seaside wedding seven close friends, all members of a tight, eclectic college clique, reconvene to watch two of their own tie the knot. Laura is maid of honor to Lila, her golden girl best friend.  The two have long rivaled over the groom, Tom. Friendships and alliances are tested and the love triangle comes to a head the night before the wedding, when the drunken friends frolic in the nearby surf and return to shore... without the groom. (Paramount Famous Productions)\r\n']"
2724,tt1428556,['Drama'],['Mandarin'],"['Wang is a miserable yet cunning noodle shop owner in a desert town in China. Feeling neglected, Wang’s wife secretly goes out with Li, one of his employees. A timid man, Li reluctantly keeps the gun the landlady bought for ‘killing her husband later’. However, not a single move they make escapes the boss’s notice, and he decides to bribe patrol officer Zhang to kill the illicit couple. It looks like a perfect plan: the affair will come to a cruel but satisfying end… or so he thinks, but the equally wicked Zhang has an agenda of his own that will lead to even more violence. (Sony Pictures Classics)']"
2725,tt1470023,"['Action', 'Comedy']",['English'],"[""In the 10 years since his fiancée was killed, special op MacGruber has sworn off a life of fighting crime with his bare hands. But when he learns that his country needs him to find a nuclear warhead that's been stolen by his sworn enemy, Dieter Von Cunth, MacGruber figures he's the only one tough enough for the job. (Rogue Pictures)""]"
2726,tt1493157,['Comedy'],['English'],"['Determined to honor his father’s scouting legacy and mount one last comeback for his dwindling troop, Assistant Scoutmaster Randy Stevens pays a visit to his business-minded brother Kirk, who is throwing a television-themed slumber party for his newly adopted 10-year-old son at his McMansion. Randy pressures the boys to secretly ditch the party and join him on a weekend scout trip. Pursued by Kirk and his security guard, the adventure lands the boys in trouble at every turn, pits them against angry parents and park rangers, yet ultimately turns the group of sheltered kids into a troop to be reckoned with. (Magnolia)']"
2727,tt1515091,"['Action', 'Mystery']",['English'],"[""Sherlock Holmes has always been the smartest man in the room... until now. There is a new criminal mastermind at large—Professor Moriarty—and not only is he Holmes' intellectual equal, but his capacity for evil, coupled with a complete lack of conscience, may actually give him an advantage over the renowned detective. When the Crown Prince of Austria is found dead, the evidence, as construed by Inspector Lestrade, points to suicide. But Sherlock Holmes deduces that the prince has been the victim of murder—a murder that is only one piece of a larger and much more portentous puzzle, designed by Professor Moriarty. The cunning Moriarty is always one step ahead of Holmes as he spins a web of death and destruction—all part of a greater plan that, if he succeeds, will change the course of history. (Warner Bros. Pictures)\r\n\r\n\r\n""]"
