,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,title_language,isEN
6588,tt1376717,play,Play,2011,,118,5103.0,True,tl,False
6589,tt1381512,robogeisha,Robo-geisha,,2009,102,2535.0,False,so,False
6590,tt13944546,amma deevena,nan,2021,,129,1249.0,True,nl,False
6591,tt1415290,son of babylon,Syn Babilonu,2009,,100,1402.0,True,tl,False
6592,tt1417592,pearl jam twenty,nan,2011,,119,7827.0,True,nl,False
6593,tt1418646,beneath hill 60,nan,2010,,122,7983.0,True,en,True
6594,tt1436372,elle: a modern cinderella tale,nan,2010,,90,1536.0,False,it,False
6595,tt1436559,"love, wedding, marriage","Love, Wedding, Marriage",2011,,90,9223.0,False,en,True
6596,tt14433246,level,Level,2021,,62,1273.0,False,sl,False
6597,tt1448762,open house,Open House,2010,,88,,False,nl,False
6598,tt1454029,the help,nan,2011,,146,442091.0,True,en,True
6599,tt1459040,ibrahim labyad,nan,2009,,134,3074.0,True,so,False
6600,tt1467273,the first beautiful thing,La prima cosa bella,2010,,122,5127.0,True,it,False
6601,tt1473357,fatal,nan,2010,,95,2034.0,False,it,False
6602,tt1484521,30 beats,nan,2012,,88,1004.0,False,nl,False
6603,tt1485749,mr. pip,nan,2012,,116,4098.0,True,sq,False
6604,tt14888874,demon slayer: kimetsu no yaiba - mt. natagumo arc,Kimetsu no Yaiba: Natagumo Yama Hen,2020,,138,3953.0,True,sw,False
6605,tt1502396,alamar,Alamar,2009,,73,2453.0,True,id,False
6606,tt1504319,road to nowhere,Road to Nowhere,2010,,121,1754.0,False,en,True
6607,tt1506999,haywire,Haywire,2011,,93,86017.0,False,cy,False
6608,tt15141242,trayam,Trayam,2021,,118,,True,tl,False
6609,tt1517225,the enemy,Neprijatelj,2011,,108,2513.0,True,sl,False
6610,tt1521877,vanishing of the bees,nan,2009,,87,1154.0,True,en,True
6611,tt1524131,knucklehead,nan,2010,,100,2506.0,False,et,False
6612,tt1529240,brownian movement,Brownian Movement,,2010,97,1269.0,False,en,True
6613,tt1533084,the traveler,nan,2010,,96,4716.0,False,en,True
6614,tt1534084,in gold we trust,nan,,2010,100,1002.0,False,af,False
6615,tt1537717,"love, bitter",Aci Ask,2009,,106,1836.0,False,hr,False
6616,tt1545754,are you here,nan,,2013,114,15679.0,False,en,True
6617,tt1554414,the dish & the spoon,The Dish & the Spoon,2011,,92,1239.0,False,en,True
6618,tt1557843,purge,Purge,2010,,80,1557.0,False,de,False
6619,tt1567312,gelecekten bir gun,nan,2010,,95,1090.0,False,tr,False
6620,tt1568343,the humbling,nan,2014,,112,6706.0,False,en,True
6621,tt1573478,paleri manikyam: oru pathirakolapathakathinte katha,nan,2009,,155,1642.0,True,id,False
6622,tt1582271,the good doctor,nan,2011,,91,6698.0,False,en,True
6623,tt1582604,simha,Simha,2010,,155,1553.0,False,tl,False
6624,tt1620449,conference of animals,Konferenz der Tiere,2010,,93,6391.0,False,de,False
6625,tt1621039,free birds,Free Birds,,2013,91,23660.0,False,nl,False
6626,tt1646958,the autobiography of nicolae ceausescu,Autobiografia lui Nicolae Ceausescu,2010,,180,1459.0,True,ro,False
6627,tt1653700,the veteran,The Veteran,2011,,98,7137.0,False,en,True
6628,tt1658797,anuvahood,nan,2011,,88,5026.0,False,et,False
6629,tt1665011,the lives of mount druitt youth,nan,2010,,60,1529.0,False,en,True
6630,tt1666335,the calling,nan,2014,,108,8430.0,False,en,True
6631,tt1667354,the painted bird,nan,2019,,169,5468.0,True,en,True
6632,tt1668200,elle s'appelait sarah,nan,2010,,111,16910.0,True,fr,False
6633,tt1670703,footsteps in the sand,Stapki v pyasaka,2010,,89,1535.0,True,sl,False
6634,tt1714014,majority,nan,2010,,111,5355.0,True,lt,False
6635,tt1720621,trafficked,Trafficked,2017,,104,1502.0,False,en,True
6636,tt1723124,inbred,nan,2011,,98,4991.0,False,da,False
6637,tt1723596,byomkesh bakshi,nan,2010,,136,1001.0,True,so,False
6638,tt1724970,beyond skyline,nan,,2017,106,21111.0,False,no,False
6639,tt1727252,chillerama,nan,2011,,120,,False,it,False
6640,tt1753899,hemel,Hemel,2012,,80,1530.0,False,nl,False
6641,tt1754320,operation shmenti capelli,nan,2011,,115,1285.0,True,it,False
6642,tt1754506,battleground,nan,2012,,85,1331.0,False,en,True
6643,tt1754920,yeh saali zindagi,nan,2011,,130,4583.0,True,id,False
6644,tt1758795,the to do list,The To Do List,2013,,104,38696.0,False,en,True
6645,tt1780967,seberg,nan,2019,,102,7557.0,False,id,False
6646,tt1787988,talaash,nan,2012,,140,41254.0,True,so,False
6647,tt1793223,free samples,Free Samples,2012,,80,2123.0,False,en,True
6648,tt1800241,american hustle,American Hustle,2013,,138,465207.0,True,en,True
6649,tt1808223,losers' club,nan,2011,,105,22998.0,True,es,False
6650,tt1832382,a separation,nan,2011,,123,234304.0,True,en,True
6651,tt1833879,scary or die,nan,2012,,94,3721.0,False,en,True
6652,tt1836099,bleak night,Pasookkoon,2010,,116,1137.0,True,et,False
6653,tt1843335,yutham sei,Yutham Sei,2011,,160,1997.0,True,en,True
6654,tt1844025,sadako 3d,Sadako 3D,2012,,96,1547.0,False,id,False
6655,tt1854582,no vacancy,nan,2012,,81,2070.0,False,es,False
6656,tt1861982,children...,nan,2011,,132,2494.0,True,de,False
6657,tt1867093,the samaritan,The Samaritan,2012,,90,9797.0,False,en,True
6658,tt1877832,x-men: days of future past,nan,,2014,132,684885.0,True,en,True
6659,tt1889440,teen maar,nan,2011,,149,1602.0,False,nl,False
6660,tt1891845,the day of the crows,nan,2012,,96,1278.0,True,en,True
6661,tt1891884,once upon a time in mumbaai dobara,Once Upon a Time in Mumbai Dobaara!,2013,,160,7068.0,False,id,False
6662,tt1907779,the dinosaur project,The Dinosaur Project,2012,,83,5406.0,False,en,True
6663,tt1925466,mall,Mall,2014,,88,1430.0,False,it,False
6664,tt1935897,amityville: the awakening,nan,2017,,87,13741.0,False,en,True
6665,tt1943014,the wicked within,The Wicked Within,,2015,84,1225.0,False,en,True
6666,tt1961324,pokemon the movie: black - victini and reshiram,nan,2011,,88,1084.0,False,en,True
6667,tt1988733,naalaiya theerpu,nan,1992,,140,1061.0,True,so,False
6668,tt1991245,chernobyl diaries,nan,2012,,86,,False,it,False
6669,tt1997455,naadodigal,nan,2009,,161,1244.0,True,so,False
6670,tt1999995,would you rather,nan,,2012,93,40181.0,False,en,True
6671,tt2008006,a simple life,Tou ze,2011,,118,5675.0,True,cs,False
6672,tt2015381,guardians of the galaxy,Guardians of the Galaxy,2014,,121,1107891.0,True,en,True
6673,tt2022522,runway,Runway,2010,,90,1372.0,True,sw,False
6674,tt2048726,daruchini dwip,nan,2007,,128,3045.0,True,id,False
6675,tt2053463,side effects,Side Effects,2013,,106,185523.0,True,en,True
6676,tt2070649,silenced,Do-ga-ni,2011,,125,,True,tl,False
6677,tt2078644,indian rupee,nan,2011,,155,1766.0,True,id,False
6678,tt2084934,kill zombie!,Zombibi,2012,,90,1504.0,False,sw,False
6679,tt2103281,dawn of the planet of the apes,nan,2014,,130,,True,en,True
6680,tt2106671,beyond the hill,Tepenin Ardi,2012,,94,3482.0,True,id,False
6681,tt2107814,schutzengel,Schutzengel,,2012,130,4150.0,False,de,False
6682,tt2112277,swelter,nan,2014,,96,3056.0,False,de,False
6683,tt2119474,maximum conviction,Maximum Conviction,2012,,98,,False,en,True
6684,tt2149190,camp 14: total control zone,nan,2012,,106,1106.0,True,it,False
6685,tt2152896,subramaniapuram,Subramaniapuram,2008,,145,1855.0,True,id,False
6686,tt2170593,st. vincent,St. Vincent,,2014,102,99149.0,True,en,True
6687,tt2175672,spirit,nan,2012,,165,1981.0,True,lv,False
6688,tt2181855,4 roses,nan,2019,,100,1002.0,False,es,False
6689,tt2181931,english vinglish,nan,2012,,134,35310.0,True,en,True
6690,tt2192016,the dark horse,The Dark Horse,2014,,124,6164.0,True,en,True
6691,tt2209400,did you... score?,E Aí... Comeu?,2012,,104,1909.0,False,ca,False
6692,tt2210463,battle of the damned,Battle of the Damned,2013,,88,3904.0,False,en,True
6693,tt2212008,the bag man,The Bag Man,,2014,108,16814.0,False,en,True
6694,tt2214941,daddy's little girl,nan,2014,,107,,False,cy,False
6695,tt2224317,lootera,nan,2013,,136,15236.0,True,af,False
6696,tt2229511,wer,nan,2013,,93,8622.0,False,af,False
6697,tt2231138,some velvet morning,Some Velvet Morning,2013,,84,1881.0,False,no,False
6698,tt2234543,a castle in italy,nan,2013,,104,1159.0,False,en,True
6699,tt2275794,gori tere pyaar mein!,Gori Tere Pyaar Mein!,2013,,150,3744.0,False,de,False
6700,tt2275813,vegetarian cannibal,nan,2012,,85,2524.0,True,it,False
6701,tt2278870,beyond the edge,nan,2016,,119,1619.0,False,en,True
6702,tt2278871,blue is the warmest colour,nan,2013,,180,146136.0,True,en,True
6703,tt2282849,porn in the hood,Les Kaïra,2012,,95,1545.0,False,fr,False
6704,tt2288005,a turtle's tale 2: sammy's escape from paradise,nan,2012,,92,2229.0,False,fr,False
6705,tt2301592,the dance of reality,La Danza de la Realidad,2013,,133,8623.0,True,es,False
6706,tt2304771,mandela: long walk to freedom,nan,2013,,141,27471.0,True,en,True
6707,tt2304915,the green prince,nan,2014,,101,2662.0,True,en,True
6708,tt2315226,the great passage,Fune wo amu,2013,,134,2504.0,True,pl,False
6709,tt2321405,my life as a zucchini,Ma vie de Courgette,2016,,66,23789.0,True,fr,False
6710,tt2322441,fifty shades of grey,Fifty Shades of Grey,2015,,125,308859.0,False,en,True
6711,tt2326574,the identical,The Identical,2014,,107,2711.0,False,en,True
6712,tt2328922,it felt like love,It Felt Like Love,2013,,82,2620.0,False,nl,False
6713,tt2334733,madame bovary,Madame Bovary,2014,,118,8127.0,False,hr,False
6714,tt2338151,pk,PK,2014,,153,,True,tl,False
6715,tt2345613,leprechaun: origins,Leprechaun: Origins,2014,,90,5620.0,False,fr,False
6716,tt2433040,beyond the mask,Beyond the Mask,2015,,103,3350.0,False,en,True
6717,tt2476214,ayalum njanum thammil...,nan,2012,,160,2776.0,True,id,False
6718,tt2524674,wetlands,nan,2013,,109,11451.0,False,af,False
6719,tt2562232,birdman or (the unexpected virtue of ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,,119,606327.0,True,en,True
6720,tt2581244,life after beth,nan,2014,,89,20841.0,False,da,False
6721,tt2608224,the butterfly's dream,nan,2013,,138,21495.0,True,en,True
6722,tt2667960,miss julie,nan,2014,,129,5536.0,False,fi,False
6723,tt2679480,sulemani keeda,nan,2014,,89,2541.0,True,et,False
6724,tt2756032,the one i love,The One I Love,2014,,91,38423.0,True,en,True
6725,tt2815072,indigenous,nan,2014,,86,5320.0,False,af,False
6726,tt2820008,the perfect husband,nan,2014,,85,4715.0,False,en,True
6727,tt2820852,furious 7,nan,2015,,137,377634.0,True,en,True
6728,tt2824852,deadly virtues: love.honour.obey.,nan,2014,,87,1429.0,False,en,True
6729,tt2836252,fiston,nan,,2014,88,1318.0,False,en,True
6730,tt2883512,chef,Chef,2014,,114,207883.0,True,cy,False
6731,tt2900822,torment,nan,2013,,82,2846.0,False,en,True
6732,tt2914892,the seventh dwarf,nan,2014,,87,,False,en,True
6733,tt2922382,neram,Neram,,2013,117,4771.0,True,id,False
6734,tt2935390,the snare,nan,2017,,90,4409.0,False,en,True
6735,tt2953050,encanto,Encanto,2021,,102,11863.0,True,es,False
6736,tt2976176,lakshmi,Lakshmi,2014,,115,1578.0,True,sq,False
6737,tt2997766,de nieuwe wildernis,De nieuwe wildernis,2013,,97,1453.0,True,nl,False
6738,tt3038142,inner demons,Inner Demons,2014,,85,2398.0,False,no,False
6739,tt3042408,who am i,Who Am I - Kein System ist sicher,,2014,102,54131.0,True,de,False
6740,tt3042926,atharintiki daaredi,Atharintiki Daaredi,2013,,170,8895.0,True,tr,False
6741,tt3044882,nasha,nan,2013,,122,1266.0,False,sw,False
6742,tt3059638,coming out,nan,2013,,91,1505.0,False,en,True
6743,tt3078242,miss violence,nan,2013,,98,8113.0,True,fr,False
6744,tt3093286,the american side,The American Side,2016,,90,3844.0,False,en,True
6745,tt3093522,cymbeline,nan,2014,,98,3893.0,False,cy,False
6746,tt3094252,echoes of war,Echoes of War,2015,,100,1736.0,False,en,True
6747,tt3104304,ice soldiers,nan,2013,,95,2599.0,False,en,True
6748,tt3125220,little accidents,nan,,2014,105,3624.0,False,it,False
6749,tt3128900,miss meadows,Miss Meadows,2014,,88,8240.0,False,en,True
6750,tt3134058,tim maia,nan,2014,,140,2246.0,True,id,False
6751,tt3178174,giovanni's island,nan,,2014,102,1957.0,True,nl,False
6752,tt3203616,the cobbler,nan,2014,,99,54757.0,False,en,True
6753,tt3220192,the master plan,nan,2015,,91,2437.0,False,en,True
6754,tt3317874,charlie's farm,nan,,2014,93,3471.0,False,en,True
6755,tt3322940,annabelle,Annabelle,2014,,99,152059.0,False,et,False
6756,tt3350890,starve,nan,2014,,98,1199.0,False,sl,False
6757,tt3365778,breathe,nan,2014,,91,7211.0,True,en,True
6758,tt3374816,wild in blue,nan,2015,,82,3789.0,False,en,True
6759,tt3405714,mythica: a quest for heroes,Mythica: A Quest for Heroes,2014,,92,,False,en,True
6760,tt3411432,all creatures big and small,nan,,2015,87,,False,en,True
6761,tt3413018,tamako love story,nan,2014,,83,2105.0,True,sk,False
6762,tt3465916,stations of the cross,nan,2014,,110,4339.0,True,en,True
6763,tt3501590,ithaca,nan,2015,,96,2731.0,False,en,True
6764,tt3506970,1983,1983,2014,,138,2490.0,True,unknown,False
6765,tt3526810,adolf hitler: the greatest story never told,Adolf Hitler: The Greatest Story Never Told,2013,,350,5610.0,True,en,True
6766,tt3544082,45 years,45 Years,2015,,91,32297.0,True,en,True
6767,tt3547616,all is well,nan,2015,,126,1564.0,False,en,True
6768,tt3553976,captain fantastic,nan,2016,,118,208184.0,True,ro,False
6769,tt3566788,songs my brothers taught me,Songs My Brothers Taught Me,2015,,98,2665.0,True,en,True
6770,tt3581652,west side story,West Side Story,2021,,156,,True,de,False
6771,tt3584496,mermaid down,nan,2019,,91,9886.0,False,cy,False
6772,tt3606888,a street cat named bob,nan,2016,,103,29851.0,True,en,True
6773,tt3642618,life eternal,Das ewige Leben,2015,,123,2354.0,True,de,False
6774,tt3685668,recovery,Recovery,2016,,82,1882.0,False,en,True
6775,tt3696192,singh is bliing,nan,2015,,141,8248.0,False,tl,False
6776,tt3720634,3 am: a paranormal experience,3 AM: A Paranormal Experience,,2014,103,1028.0,False,pt,False
6777,tt3734466,how old are you?,nan,2014,,122,1363.0,True,en,True
6778,tt3772964,eventide,Eventide,2015,,73,1162.0,False,es,False
6779,tt3779300,war pigs,War Pigs,2015,,91,3339.0,False,de,False
6780,tt3784160,valley uprising,Valley Uprising,2014,,103,5473.0,True,en,True
6781,tt3816458,dead rising: watchtower,nan,2015,,118,8896.0,False,en,True
6782,tt3817950,hemalkasa,nan,2014,,119,1082.0,True,fi,False
6783,tt3901826,the breadwinner,nan,2017,,94,23913.0,True,en,True
6784,tt3920820,brian banks,nan,2018,,99,6249.0,True,id,False
6785,tt3958072,the lesson,Urok,2014,,111,2517.0,True,sk,False
6786,tt3958276,midnight diner,nan,2014,,119,2117.0,True,af,False
6787,tt3962210,david and goliath,nan,,2015,92,2054.0,False,cy,False
6788,tt4016994,why me?,nan,2015,,125,2408.0,True,en,True
6789,tt4031126,lycan,nan,2017,,87,3094.0,False,cy,False
6790,tt4065552,tuntematon sotilas,Tuntematon sotilas,2017,,180,,True,fi,False
6791,tt4067106,according to ben adams,nan,2016,,105,3102.0,True,en,True
6792,tt4074928,realive,Realive,2016,,112,,False,en,True
6793,tt4080728,a man called ove,En man som heter Ove,2015,,116,51643.0,True,no,False
6794,tt4088328,jalaler golpo,nan,2014,,121,1880.0,True,sl,False
6795,tt4105584,deep,nan,2017,,93,1512.0,False,nl,False
6796,tt4145304,unexpected,nan,2015,,90,3146.0,False,ro,False
6797,tt4148400,two hearts as one,Birlesen Gönüller,,2014,126,4052.0,True,tr,False
6798,tt4149732,crush the skull,nan,2015,,83,1764.0,False,en,True
6799,tt4154796,avengers: endgame,Avengers: Endgame,2019,,181,970988.0,True,da,False
6800,tt4159182,the lady in the car with glasses and a gun,La dame dans l'auto avec des lunettes et un fusil,2015,,93,2685.0,False,fr,False
6801,tt4164468,warriors of the rainbow: seediq bale ii,Sai de ke · ba lai: Cai hong qiao,,2011,132,,True,id,False
6802,tt4188202,prophet's prey,nan,,2015,101,1725.0,True,fr,False
6803,tt4224478,the subjects,nan,2015,,80,1228.0,False,en,True
6804,tt4286666,in-lawfully yours,In-Lawfully Yours,2016,,85,1783.0,False,en,True
6805,tt4314716,darkness rising,Darkness Rising,,2017,81,1414.0,False,de,False
6806,tt4337690,90 minutes in heaven,90 Minutes in Heaven,2015,,121,3819.0,False,en,True
6807,tt4381236,the greasy strangler,The Greasy Strangler,2016,,93,7267.0,False,en,True
6808,tt4414438,it had to be you,It Had to Be You,2015,,85,1261.0,False,en,True
6809,tt4415326,kaaki sattai,Kaaki Sattai,,2015,156,1398.0,False,fi,False
6810,tt4427800,walkaway joe,Walkaway Joe,2020,,89,1014.0,False,so,False
6811,tt4489416,the anthem of the heart,nan,2015,,119,5260.0,True,en,True
6812,tt4505260,niyazi gul dortnala,Niyazi Gül Dörtnala,2015,,106,3125.0,False,tr,False
6813,tt4518260,albion: the enchanted stallion,Albion: The Enchanted Stallion,2016,,106,1481.0,False,en,True
6814,tt4567486,the mind's eye,The Mind's Eye,2015,,87,1878.0,False,en,True
6815,tt4608574,essex boys: law of survival,Essex Boys: Law of Survival,2015,,88,1336.0,False,en,True
6816,tt4624768,evil nature,nan,2018,,,3239.0,True,it,False
6817,tt4679210,premam,nan,2015,,156,19498.0,True,sl,False
6818,tt4727512,srimanthudu,Srimanthudu,2015,,158,11923.0,True,id,False
6819,tt4729990,slash,Slash,2016,,100,1111.0,False,so,False
6820,tt4765240,astral,nan,2018,,83,4559.0,False,pt,False
6821,tt4766604,highway to hellas,Highway to Hellas,2015,,88,1169.0,False,en,True
6822,tt4769836,the do-over,nan,2016,,108,43952.0,False,en,True
6823,tt4817256,the red spider,Czerwony Pajak,2015,,90,1405.0,False,pl,False
6824,tt4819576,l.o.r.d: legend of ravaging dynasties,Jue ji,2016,,118,1148.0,False,sw,False
6825,tt4882376,first they killed my father,nan,2017,,136,17521.0,True,en,True
6826,tt4890452,given,nan,2016,,72,1652.0,True,da,False
6827,tt4899370,megan leavey,nan,2017,,116,23158.0,True,id,False
6828,tt4906984,azhar,nan,,2016,130,5510.0,False,hu,False
6829,tt4929720,patchwork,Patchwork,2015,,86,1948.0,False,en,True
6830,tt4936176,mascots,Mascots,2016,,89,7145.0,False,ca,False
6831,tt4937114,rogue warrior: robot fighter,Rogue Warrior: Robot Fighter,,2016,101,5335.0,False,en,True
6832,tt4959548,the reunion 3,nan,2016,,97,1019.0,False,en,True
6833,tt4972582,split,nan,2016,,117,462041.0,True,sl,False
6834,tt4985848,pitchfork,nan,2016,,94,4023.0,False,en,True
6835,tt4987556,thani oruvan,Thani Oruvan,2015,,160,18960.0,True,hr,False
6836,tt5027774,"three billboards outside ebbing, missouri",nan,2017,,115,473655.0,True,en,True
6837,tt5061162,the teacher,Ucitelka,2016,,102,3373.0,True,fi,False
6838,tt5074352,dangal,Dangal,2016,,161,174777.0,True,tl,False
6839,tt5098128,nannaku prematho,nan,2016,,168,9466.0,True,hr,False
6840,tt5108476,carefree,Befikre,2016,,130,7451.0,False,da,False
6841,tt5160938,lizzie,nan,2018,,105,7274.0,False,it,False
6842,tt5161502,somm: into the bottle,nan,2015,,90,1753.0,True,en,True
6843,tt5168192,"i, daniel blake","I, Daniel Blake",2016,,100,57703.0,True,af,False
6844,tt5176390,non-transferable,nan,,2017,83,1041.0,False,no,False
6845,tt5179598,billionaire boys club,Billionaire Boys Club,2018,,108,12399.0,False,fr,False
6846,tt5200962,kadhalum kadandhu pogum,Kadhalum Kadanthu Pogum,2016,,136,2994.0,True,id,False
6847,tt5228304,bees make honey,nan,2017,,90,5466.0,False,af,False
6848,tt5249200,don't come back from the moon,nan,2017,,82,1746.0,False,en,True
6849,tt5266456,moving parts,Moving Parts,2017,,106,1366.0,False,en,True
6850,tt5294522,dreamland,nan,2019,,98,5066.0,False,sv,False
6851,tt5333612,actor in law,Actor in Law,2016,,116,2482.0,True,en,True
6852,tt5518022,"houston, we have a problem!",nan,2016,,88,3359.0,True,en,True
6853,tt5644050,pick of the litter,nan,2018,,80,1474.0,True,en,True
6854,tt5700176,dark river,nan,,2017,90,3717.0,False,sv,False
6855,tt5702446,god bless the broken road,nan,2018,,111,1031.0,False,en,True
